transaction_id,account_id,customer_id,booking_date,direction,amount,currency,counterparty_id,counterparty_name,category,running_balance,synthetic_flag
TXN-00104-0084,ACC-00104,CUS-00104,2026-04-18,OUT,79030000,VND,CP-00013,DOI TAC MOCK 013,OPERATING_PAYMENT,314660000,True
TXN-00104-0085,ACC-00104,CUS-00104,2026-04-19,IN,16841000,VND,CP-00014,DOI TAC MOCK 014,SALES_RECEIPT,331501000,True
TXN-00104-0086,ACC-00104,CUS-00104,2026-04-20,IN,28717000,VND,CP-00015,DOI TAC MOCK 015,SALES_RECEIPT,360218000,True
TXN-00104-0087,ACC-00104,CUS-00104,2026-04-21,OUT,129797000,VND,CP-00016,DOI TAC MOCK 016,OPERATING_PAYMENT,230421000,True
TXN-00104-0088,ACC-00104,CUS-00104,2026-04-22,IN,111069000,VND,CP-00017,DOI TAC MOCK 017,SALES_RECEIPT,341490000,True
TXN-00104-0089,ACC-00104,CUS-00104,2026-04-23,IN,79383000,VND,CP-00018,DOI TAC MOCK 018,SALES_RECEIPT,420873000,True
TXN-00104-0090,ACC-00104,CUS-00104,2026-04-24,OUT,10634000,VND,CP-00019,DOI TAC MOCK 019,OPERATING_PAYMENT,410239000,True
TXN-00104-0091,ACC-00104,CUS-00104,2026-04-25,IN,55114000,VND,CP-00020,DOI TAC MOCK 020,SALES_RECEIPT,465353000,True
TXN-00104-0092,ACC-00104,CUS-00104,2026-04-26,IN,144037000,VND,CP-00021,DOI TAC MOCK 021,SALES_RECEIPT,609390000,True
TXN-00104-0093,ACC-00104,CUS-00104,2026-04-27,OUT,96102000,VND,CP-00022,DOI TAC MOCK 022,OPERATING_PAYMENT,513288000,True
TXN-00104-0094,ACC-00104,CUS-00104,2026-04-28,IN,86150000,VND,CP-00023,DOI TAC MOCK 023,SALES_RECEIPT,599438000,True
TXN-00104-0095,ACC-00104,CUS-00104,2026-04-29,IN,146952000,VND,CP-00024,DOI TAC MOCK 024,SALES_RECEIPT,746390000,True
TXN-00104-0096,ACC-00104,CUS-00104,2026-04-30,OUT,113031000,VND,CP-00025,DOI TAC MOCK 025,OPERATING_PAYMENT,633359000,True
TXN-00104-0097,ACC-00104,CUS-00104,2026-05-01,IN,107318000,VND,CP-00026,DOI TAC MOCK 026,SALES_RECEIPT,740677000,True
TXN-00104-0098,ACC-00104,CUS-00104,2026-05-02,IN,148736000,VND,CP-00027,DOI TAC MOCK 027,SALES_RECEIPT,889413000,True
TXN-00104-0099,ACC-00104,CUS-00104,2026-05-03,OUT,149985000,VND,CP-00028,DOI TAC MOCK 028,OPERATING_PAYMENT,739428000,True
TXN-00104-0100,ACC-00104,CUS-00104,2026-05-04,IN,84945000,VND,CP-00029,DOI TAC MOCK 029,SALES_RECEIPT,824373000,True
TXN-00104-0101,ACC-00104,CUS-00104,2026-05-05,IN,146213000,VND,CP-00030,DOI TAC MOCK 030,SALES_RECEIPT,970586000,True
TXN-00104-0102,ACC-00104,CUS-00104,2026-05-06,OUT,57772000,VND,CP-00031,DOI TAC MOCK 031,OPERATING_PAYMENT,912814000,True
TXN-00104-0103,ACC-00104,CUS-00104,2026-05-07,IN,139621000,VND,CP-00032,DOI TAC MOCK 032,SALES_RECEIPT,1052435000,True
TXN-00104-0104,ACC-00104,CUS-00104,2026-05-08,IN,57577000,VND,CP-00033,DOI TAC MOCK 033,SALES_RECEIPT,1110012000,True
TXN-00104-0105,ACC-00104,CUS-00104,2026-05-09,OUT,132006000,VND,CP-00034,DOI TAC MOCK 034,OPERATING_PAYMENT,978006000,True
TXN-00104-0106,ACC-00104,CUS-00104,2026-05-10,IN,99402000,VND,CP-00035,DOI TAC MOCK 035,SALES_RECEIPT,1077408000,True
TXN-00104-0107,ACC-00104,CUS-00104,2026-05-11,IN,140753000,VND,CP-00036,DOI TAC MOCK 036,SALES_RECEIPT,1218161000,True
TXN-00104-0108,ACC-00104,CUS-00104,2026-05-12,OUT,119258000,VND,CP-00037,DOI TAC MOCK 037,OPERATING_PAYMENT,1098903000,True
TXN-00104-0109,ACC-00104,CUS-00104,2026-05-13,IN,156686000,VND,CP-00038,DOI TAC MOCK 038,SALES_RECEIPT,1255589000,True
TXN-00104-0110,ACC-00104,CUS-00104,2026-05-14,IN,92662000,VND,CP-00039,DOI TAC MOCK 039,SALES_RECEIPT,1348251000,True
TXN-00104-0111,ACC-00104,CUS-00104,2026-05-15,OUT,89107000,VND,CP-00040,DOI TAC MOCK 040,OPERATING_PAYMENT,1259144000,True
TXN-00104-0112,ACC-00104,CUS-00104,2026-05-16,IN,105526000,VND,CP-00041,DOI TAC MOCK 041,SALES_RECEIPT,1364670000,True
TXN-00104-0113,ACC-00104,CUS-00104,2026-05-17,IN,7773000,VND,CP-00042,DOI TAC MOCK 042,SALES_RECEIPT,1372443000,True
TXN-00104-0114,ACC-00104,CUS-00104,2026-05-18,OUT,140241000,VND,CP-00043,DOI TAC MOCK 043,OPERATING_PAYMENT,1232202000,True
TXN-00104-0115,ACC-00104,CUS-00104,2026-05-19,IN,18351000,VND,CP-00044,DOI TAC MOCK 044,SALES_RECEIPT,1250553000,True
TXN-00104-0116,ACC-00104,CUS-00104,2026-05-20,IN,81610000,VND,CP-00045,DOI TAC MOCK 045,SALES_RECEIPT,1332163000,True
TXN-00104-0117,ACC-00104,CUS-00104,2026-05-21,OUT,20961000,VND,CP-00046,DOI TAC MOCK 046,OPERATING_PAYMENT,1311202000,True
TXN-00104-0118,ACC-00104,CUS-00104,2026-05-22,IN,14210000,VND,CP-00047,DOI TAC MOCK 047,SALES_RECEIPT,1325412000,True
TXN-00104-0119,ACC-00104,CUS-00104,2026-05-23,IN,59153000,VND,CP-00048,DOI TAC MOCK 048,SALES_RECEIPT,1384565000,True
TXN-00104-0120,ACC-00104,CUS-00104,2026-05-24,OUT,117900000,VND,CP-00049,DOI TAC MOCK 049,OPERATING_PAYMENT,1266665000,True
TXN-00104-0121,ACC-00104,CUS-00104,2026-05-25,IN,13705000,VND,CP-00050,DOI TAC MOCK 050,SALES_RECEIPT,1280370000,True
TXN-00104-0122,ACC-00104,CUS-00104,2026-05-26,IN,29471000,VND,CP-00051,DOI TAC MOCK 051,SALES_RECEIPT,1309841000,True
TXN-00104-0123,ACC-00104,CUS-00104,2026-05-27,OUT,96134000,VND,CP-00052,DOI TAC MOCK 052,OPERATING_PAYMENT,1213707000,True
TXN-00104-0124,ACC-00104,CUS-00104,2026-05-28,IN,62249000,VND,CP-00053,DOI TAC MOCK 053,SALES_RECEIPT,1275956000,True
TXN-00104-0125,ACC-00104,CUS-00104,2026-05-29,IN,40878000,VND,CP-00054,DOI TAC MOCK 054,SALES_RECEIPT,1316834000,True
TXN-00104-0126,ACC-00104,CUS-00104,2026-05-30,OUT,30808000,VND,CP-00055,DOI TAC MOCK 055,OPERATING_PAYMENT,1286026000,True
TXN-00104-0127,ACC-00104,CUS-00104,2026-05-31,IN,143435000,VND,CP-00056,DOI TAC MOCK 056,SALES_RECEIPT,1429461000,True
TXN-00104-0128,ACC-00104,CUS-00104,2026-06-01,IN,98467000,VND,CP-00057,DOI TAC MOCK 057,SALES_RECEIPT,1527928000,True
TXN-00104-0129,ACC-00104,CUS-00104,2026-06-02,OUT,61813000,VND,CP-00058,DOI TAC MOCK 058,OPERATING_PAYMENT,1466115000,True
TXN-00104-0130,ACC-00104,CUS-00104,2026-06-03,IN,85697000,VND,CP-00059,DOI TAC MOCK 059,SALES_RECEIPT,1551812000,True
TXN-00104-0131,ACC-00104,CUS-00104,2026-06-04,IN,48755000,VND,CP-00060,DOI TAC MOCK 060,SALES_RECEIPT,1600567000,True
TXN-00104-0132,ACC-00104,CUS-00104,2026-06-05,OUT,88306000,VND,CP-00061,DOI TAC MOCK 061,OPERATING_PAYMENT,1512261000,True
TXN-00104-0133,ACC-00104,CUS-00104,2026-06-06,IN,139631000,VND,CP-00062,DOI TAC MOCK 062,SALES_RECEIPT,1651892000,True
TXN-00104-0134,ACC-00104,CUS-00104,2026-06-07,IN,132937000,VND,CP-00063,DOI TAC MOCK 063,SALES_RECEIPT,1784829000,True
TXN-00104-0135,ACC-00104,CUS-00104,2026-06-08,OUT,71130000,VND,CP-00064,DOI TAC MOCK 064,OPERATING_PAYMENT,1713699000,True
TXN-00104-0136,ACC-00104,CUS-00104,2026-06-09,IN,155427000,VND,CP-00065,DOI TAC MOCK 065,SALES_RECEIPT,1869126000,True
TXN-00104-0137,ACC-00104,CUS-00104,2026-06-10,IN,131131000,VND,CP-00066,DOI TAC MOCK 066,SALES_RECEIPT,2000257000,True
TXN-00104-0138,ACC-00104,CUS-00104,2026-06-11,OUT,87329000,VND,CP-00067,DOI TAC MOCK 067,OPERATING_PAYMENT,1912928000,True
TXN-00104-0139,ACC-00104,CUS-00104,2026-06-12,IN,112694000,VND,CP-00068,DOI TAC MOCK 068,SALES_RECEIPT,2025622000,True
TXN-00104-0140,ACC-00104,CUS-00104,2026-06-13,IN,55112000,VND,CP-00069,DOI TAC MOCK 069,SALES_RECEIPT,2080734000,True
TXN-00104-0141,ACC-00104,CUS-00104,2026-06-14,OUT,18918000,VND,CP-00070,DOI TAC MOCK 070,OPERATING_PAYMENT,2061816000,True
TXN-00104-0142,ACC-00104,CUS-00104,2026-06-15,IN,83422000,VND,CP-00071,DOI TAC MOCK 071,SALES_RECEIPT,2145238000,True
TXN-00104-0143,ACC-00104,CUS-00104,2026-06-16,IN,97520000,VND,CP-00072,DOI TAC MOCK 072,SALES_RECEIPT,2242758000,True
TXN-00104-0144,ACC-00104,CUS-00104,2026-06-17,OUT,132541000,VND,CP-00073,DOI TAC MOCK 073,OPERATING_PAYMENT,2110217000,True
TXN-00104-0145,ACC-00104,CUS-00104,2026-06-18,IN,149108000,VND,CP-00074,DOI TAC MOCK 074,SALES_RECEIPT,2259325000,True
TXN-00104-0146,ACC-00104,CUS-00104,2026-06-19,IN,146284000,VND,CP-00075,DOI TAC MOCK 075,SALES_RECEIPT,2405609000,True
TXN-00104-0147,ACC-00104,CUS-00104,2026-06-20,OUT,45513000,VND,CP-00076,DOI TAC MOCK 076,OPERATING_PAYMENT,2360096000,True
TXN-00104-0148,ACC-00104,CUS-00104,2026-06-21,IN,52004000,VND,CP-00077,DOI TAC MOCK 077,SALES_RECEIPT,2412100000,True
TXN-00104-0149,ACC-00104,CUS-00104,2026-06-22,IN,151951000,VND,CP-00078,DOI TAC MOCK 078,SALES_RECEIPT,2564051000,True
TXN-00104-0150,ACC-00104,CUS-00104,2026-06-23,OUT,32858000,VND,CP-00079,DOI TAC MOCK 079,OPERATING_PAYMENT,2531193000,True
TXN-00104-0151,ACC-00104,CUS-00104,2026-06-24,IN,135009000,VND,CP-00080,DOI TAC MOCK 080,SALES_RECEIPT,2666202000,True
TXN-00104-0152,ACC-00104,CUS-00104,2026-06-25,IN,6402000,VND,CP-00081,DOI TAC MOCK 081,SALES_RECEIPT,2672604000,True
TXN-00104-0153,ACC-00104,CUS-00104,2026-06-26,OUT,5015000,VND,CP-00082,DOI TAC MOCK 082,OPERATING_PAYMENT,2667589000,True
TXN-00104-0154,ACC-00104,CUS-00104,2026-06-27,IN,129340000,VND,CP-00083,DOI TAC MOCK 083,SALES_RECEIPT,2796929000,True
TXN-00104-0155,ACC-00104,CUS-00104,2026-06-28,IN,57371000,VND,CP-00084,DOI TAC MOCK 084,SALES_RECEIPT,2854300000,True
TXN-00104-0156,ACC-00104,CUS-00104,2026-06-29,OUT,100384000,VND,CP-00085,DOI TAC MOCK 085,OPERATING_PAYMENT,2753916000,True
TXN-00104-0157,ACC-00104,CUS-00104,2026-06-30,IN,860906000,VND,CP-SETTLEMENT,DOI TAC MOCK SETTLEMENT,SETTLEMENT_ADJUSTMENT,3614822000,True
TXN-00105-0001,ACC-00105,CUS-00105,2026-01-08,IN,73960000,VND,CP-00337,DOI TAC MOCK 337,SALES_RECEIPT,-706554000,True
TXN-00105-0002,ACC-00105,CUS-00105,2026-01-09,IN,89728000,VND,CP-00338,DOI TAC MOCK 338,SALES_RECEIPT,-616826000,True
TXN-00105-0003,ACC-00105,CUS-00105,2026-01-10,OUT,151890000,VND,CP-00339,DOI TAC MOCK 339,OPERATING_PAYMENT,-768716000,True
TXN-00105-0004,ACC-00105,CUS-00105,2026-01-11,IN,132714000,VND,CP-00340,DOI TAC MOCK 340,SALES_RECEIPT,-636002000,True
TXN-00105-0005,ACC-00105,CUS-00105,2026-01-12,IN,143059000,VND,CP-00341,DOI TAC MOCK 341,SALES_RECEIPT,-492943000,True
TXN-00105-0006,ACC-00105,CUS-00105,2026-01-13,OUT,31109000,VND,CP-00342,DOI TAC MOCK 342,OPERATING_PAYMENT,-524052000,True
TXN-00105-0007,ACC-00105,CUS-00105,2026-01-14,IN,44348000,VND,CP-00343,DOI TAC MOCK 343,SALES_RECEIPT,-479704000,True
TXN-00105-0008,ACC-00105,CUS-00105,2026-01-15,IN,73593000,VND,CP-00344,DOI TAC MOCK 344,SALES_RECEIPT,-406111000,True
TXN-00105-0009,ACC-00105,CUS-00105,2026-01-16,OUT,126401000,VND,CP-00345,DOI TAC MOCK 345,OPERATING_PAYMENT,-532512000,True
TXN-00105-0010,ACC-00105,CUS-00105,2026-01-17,IN,11162000,VND,CP-00346,DOI TAC MOCK 346,SALES_RECEIPT,-521350000,True
TXN-00105-0011,ACC-00105,CUS-00105,2026-01-18,IN,66819000,VND,CP-00347,DOI TAC MOCK 347,SALES_RECEIPT,-454531000,True
TXN-00105-0012,ACC-00105,CUS-00105,2026-01-19,OUT,52883000,VND,CP-00348,DOI TAC MOCK 348,OPERATING_PAYMENT,-507414000,True
TXN-00105-0013,ACC-00105,CUS-00105,2026-01-20,IN,129761000,VND,CP-00349,DOI TAC MOCK 349,SALES_RECEIPT,-377653000,True
TXN-00105-0014,ACC-00105,CUS-00105,2026-01-21,IN,146472000,VND,CP-00350,DOI TAC MOCK 350,SALES_RECEIPT,-231181000,True
TXN-00105-0015,ACC-00105,CUS-00105,2026-01-22,OUT,102198000,VND,CP-00351,DOI TAC MOCK 351,OPERATING_PAYMENT,-333379000,True
TXN-00105-0016,ACC-00105,CUS-00105,2026-01-23,IN,147833000,VND,CP-00352,DOI TAC MOCK 352,SALES_RECEIPT,-185546000,True
TXN-00105-0017,ACC-00105,CUS-00105,2026-01-24,IN,123387000,VND,CP-00353,DOI TAC MOCK 353,SALES_RECEIPT,-62159000,True
TXN-00105-0018,ACC-00105,CUS-00105,2026-01-25,OUT,66464000,VND,CP-00354,DOI TAC MOCK 354,OPERATING_PAYMENT,-128623000,True
TXN-00105-0019,ACC-00105,CUS-00105,2026-01-26,IN,145715000,VND,CP-00355,DOI TAC MOCK 355,SALES_RECEIPT,17092000,True
TXN-00105-0020,ACC-00105,CUS-00105,2026-01-27,IN,25332000,VND,CP-00356,DOI TAC MOCK 356,SALES_RECEIPT,42424000,True
TXN-00105-0021,ACC-00105,CUS-00105,2026-01-28,OUT,125293000,VND,CP-00357,DOI TAC MOCK 357,OPERATING_PAYMENT,-82869000,True
TXN-00105-0022,ACC-00105,CUS-00105,2026-01-29,IN,106726000,VND,CP-00358,DOI TAC MOCK 358,SALES_RECEIPT,23857000,True
TXN-00105-0023,ACC-00105,CUS-00105,2026-01-30,IN,56547000,VND,CP-00359,DOI TAC MOCK 359,SALES_RECEIPT,80404000,True
TXN-00105-0024,ACC-00105,CUS-00105,2026-01-31,OUT,125799000,VND,CP-00360,DOI TAC MOCK 360,OPERATING_PAYMENT,-45395000,True
TXN-00105-0025,ACC-00105,CUS-00105,2026-02-01,IN,110205000,VND,CP-00361,DOI TAC MOCK 361,SALES_RECEIPT,64810000,True
TXN-00105-0026,ACC-00105,CUS-00105,2026-02-02,IN,98072000,VND,CP-00362,DOI TAC MOCK 362,SALES_RECEIPT,162882000,True
TXN-00105-0027,ACC-00105,CUS-00105,2026-02-03,OUT,31670000,VND,CP-00363,DOI TAC MOCK 363,OPERATING_PAYMENT,131212000,True
TXN-00105-0028,ACC-00105,CUS-00105,2026-02-04,IN,108990000,VND,CP-00364,DOI TAC MOCK 364,SALES_RECEIPT,240202000,True
TXN-00105-0029,ACC-00105,CUS-00105,2026-02-05,IN,83631000,VND,CP-00365,DOI TAC MOCK 365,SALES_RECEIPT,323833000,True
TXN-00105-0030,ACC-00105,CUS-00105,2026-02-06,OUT,30157000,VND,CP-00366,DOI TAC MOCK 366,OPERATING_PAYMENT,293676000,True
TXN-00105-0031,ACC-00105,CUS-00105,2026-02-07,IN,93996000,VND,CP-00367,DOI TAC MOCK 367,SALES_RECEIPT,387672000,True
TXN-00105-0032,ACC-00105,CUS-00105,2026-02-08,IN,76879000,VND,CP-00368,DOI TAC MOCK 368,SALES_RECEIPT,464551000,True
TXN-00105-0033,ACC-00105,CUS-00105,2026-02-09,OUT,105475000,VND,CP-00369,DOI TAC MOCK 369,OPERATING_PAYMENT,359076000,True
TXN-00105-0034,ACC-00105,CUS-00105,2026-02-10,IN,90127000,VND,CP-00370,DOI TAC MOCK 370,SALES_RECEIPT,449203000,True
TXN-00105-0035,ACC-00105,CUS-00105,2026-02-11,IN,93543000,VND,CP-00371,DOI TAC MOCK 371,SALES_RECEIPT,542746000,True
TXN-00105-0036,ACC-00105,CUS-00105,2026-02-12,OUT,136209000,VND,CP-00372,DOI TAC MOCK 372,OPERATING_PAYMENT,406537000,True
TXN-00105-0037,ACC-00105,CUS-00105,2026-02-13,IN,76626000,VND,CP-00373,DOI TAC MOCK 373,SALES_RECEIPT,483163000,True
TXN-00105-0038,ACC-00105,CUS-00105,2026-02-14,IN,80545000,VND,CP-00374,DOI TAC MOCK 374,SALES_RECEIPT,563708000,True
TXN-00105-0039,ACC-00105,CUS-00105,2026-02-15,OUT,72121000,VND,CP-00375,DOI TAC MOCK 375,OPERATING_PAYMENT,491587000,True
TXN-00105-0040,ACC-00105,CUS-00105,2026-02-16,IN,15436000,VND,CP-00376,DOI TAC MOCK 376,SALES_RECEIPT,507023000,True
TXN-00105-0041,ACC-00105,CUS-00105,2026-02-17,IN,97425000,VND,CP-00377,DOI TAC MOCK 377,SALES_RECEIPT,604448000,True
TXN-00105-0042,ACC-00105,CUS-00105,2026-02-18,OUT,115512000,VND,CP-00378,DOI TAC MOCK 378,OPERATING_PAYMENT,488936000,True
TXN-00105-0043,ACC-00105,CUS-00105,2026-02-19,IN,102424000,VND,CP-00379,DOI TAC MOCK 379,SALES_RECEIPT,591360000,True
TXN-00105-0044,ACC-00105,CUS-00105,2026-02-20,IN,114602000,VND,CP-00380,DOI TAC MOCK 380,SALES_RECEIPT,705962000,True
TXN-00105-0045,ACC-00105,CUS-00105,2026-02-21,OUT,88818000,VND,CP-00381,DOI TAC MOCK 381,OPERATING_PAYMENT,617144000,True
TXN-00105-0046,ACC-00105,CUS-00105,2026-02-22,IN,118943000,VND,CP-00382,DOI TAC MOCK 382,SALES_RECEIPT,736087000,True
TXN-00105-0047,ACC-00105,CUS-00105,2026-02-23,IN,106159000,VND,CP-00383,DOI TAC MOCK 383,SALES_RECEIPT,842246000,True
TXN-00105-0048,ACC-00105,CUS-00105,2026-02-24,OUT,94154000,VND,CP-00384,DOI TAC MOCK 384,OPERATING_PAYMENT,748092000,True
TXN-00105-0049,ACC-00105,CUS-00105,2026-02-25,IN,119498000,VND,CP-00385,DOI TAC MOCK 385,SALES_RECEIPT,867590000,True
TXN-00105-0050,ACC-00105,CUS-00105,2026-02-26,IN,139910000,VND,CP-00386,DOI TAC MOCK 386,SALES_RECEIPT,1007500000,True
TXN-00105-0051,ACC-00105,CUS-00105,2026-02-27,OUT,17505000,VND,CP-00387,DOI TAC MOCK 387,OPERATING_PAYMENT,989995000,True
TXN-00105-0052,ACC-00105,CUS-00105,2026-02-28,IN,72067000,VND,CP-00388,DOI TAC MOCK 388,SALES_RECEIPT,1062062000,True
TXN-00105-0053,ACC-00105,CUS-00105,2026-03-01,IN,21713000,VND,CP-00389,DOI TAC MOCK 389,SALES_RECEIPT,1083775000,True
TXN-00105-0054,ACC-00105,CUS-00105,2026-03-02,OUT,48573000,VND,CP-00390,DOI TAC MOCK 390,OPERATING_PAYMENT,1035202000,True
TXN-00105-0055,ACC-00105,CUS-00105,2026-03-03,IN,157374000,VND,CP-00391,DOI TAC MOCK 391,SALES_RECEIPT,1192576000,True
TXN-00105-0056,ACC-00105,CUS-00105,2026-03-04,IN,117775000,VND,CP-00392,DOI TAC MOCK 392,SALES_RECEIPT,1310351000,True
TXN-00105-0057,ACC-00105,CUS-00105,2026-03-05,OUT,16539000,VND,CP-00393,DOI TAC MOCK 393,OPERATING_PAYMENT,1293812000,True
TXN-00105-0058,ACC-00105,CUS-00105,2026-03-06,IN,106855000,VND,CP-00394,DOI TAC MOCK 394,SALES_RECEIPT,1400667000,True
TXN-00105-0059,ACC-00105,CUS-00105,2026-03-07,IN,115984000,VND,CP-00395,DOI TAC MOCK 395,SALES_RECEIPT,1516651000,True
TXN-00105-0060,ACC-00105,CUS-00105,2026-03-08,OUT,30729000,VND,CP-00396,DOI TAC MOCK 396,OPERATING_PAYMENT,1485922000,True
TXN-00105-0061,ACC-00105,CUS-00105,2026-03-09,IN,66629000,VND,CP-00397,DOI TAC MOCK 397,SALES_RECEIPT,1552551000,True
TXN-00105-0062,ACC-00105,CUS-00105,2026-03-10,IN,96066000,VND,CP-00398,DOI TAC MOCK 398,SALES_RECEIPT,1648617000,True
TXN-00105-0063,ACC-00105,CUS-00105,2026-03-11,OUT,24237000,VND,CP-00399,DOI TAC MOCK 399,OPERATING_PAYMENT,1624380000,True
TXN-00105-0064,ACC-00105,CUS-00105,2026-03-12,IN,65160000,VND,CP-00400,DOI TAC MOCK 400,SALES_RECEIPT,1689540000,True
TXN-00105-0065,ACC-00105,CUS-00105,2026-03-13,IN,83206000,VND,CP-00001,DOI TAC MOCK 001,SALES_RECEIPT,1772746000,True
TXN-00105-0066,ACC-00105,CUS-00105,2026-03-14,OUT,72448000,VND,CP-00002,DOI TAC MOCK 002,OPERATING_PAYMENT,1700298000,True
TXN-00105-0067,ACC-00105,CUS-00105,2026-03-15,IN,119792000,VND,CP-00003,DOI TAC MOCK 003,SALES_RECEIPT,1820090000,True
TXN-00105-0068,ACC-00105,CUS-00105,2026-03-16,IN,52924000,VND,CP-00004,DOI TAC MOCK 004,SALES_RECEIPT,1873014000,True
TXN-00105-0069,ACC-00105,CUS-00105,2026-03-17,OUT,33357000,VND,CP-00005,DOI TAC MOCK 005,OPERATING_PAYMENT,1839657000,True
TXN-00105-0070,ACC-00105,CUS-00105,2026-03-18,IN,128158000,VND,CP-00006,DOI TAC MOCK 006,SALES_RECEIPT,1967815000,True
TXN-00105-0071,ACC-00105,CUS-00105,2026-03-19,IN,114367000,VND,CP-00007,DOI TAC MOCK 007,SALES_RECEIPT,2082182000,True
TXN-00105-0072,ACC-00105,CUS-00105,2026-03-20,OUT,8609000,VND,CP-00008,DOI TAC MOCK 008,OPERATING_PAYMENT,2073573000,True
TXN-00105-0073,ACC-00105,CUS-00105,2026-03-21,IN,115873000,VND,CP-00009,DOI TAC MOCK 009,SALES_RECEIPT,2189446000,True
TXN-00105-0074,ACC-00105,CUS-00105,2026-03-22,IN,144223000,VND,CP-00010,DOI TAC MOCK 010,SALES_RECEIPT,2333669000,True
TXN-00105-0075,ACC-00105,CUS-00105,2026-03-23,OUT,8013000,VND,CP-00011,DOI TAC MOCK 011,OPERATING_PAYMENT,2325656000,True
TXN-00105-0076,ACC-00105,CUS-00105,2026-03-24,IN,157874000,VND,CP-00012,DOI TAC MOCK 012,SALES_RECEIPT,2483530000,True
TXN-00105-0077,ACC-00105,CUS-00105,2026-03-25,IN,100796000,VND,CP-00013,DOI TAC MOCK 013,SALES_RECEIPT,2584326000,True
TXN-00105-0078,ACC-00105,CUS-00105,2026-03-26,OUT,9817000,VND,CP-00014,DOI TAC MOCK 014,OPERATING_PAYMENT,2574509000,True
TXN-00105-0079,ACC-00105,CUS-00105,2026-03-27,IN,20970000,VND,CP-00015,DOI TAC MOCK 015,SALES_RECEIPT,2595479000,True
TXN-00105-0080,ACC-00105,CUS-00105,2026-03-28,IN,61901000,VND,CP-00016,DOI TAC MOCK 016,SALES_RECEIPT,2657380000,True
TXN-00105-0081,ACC-00105,CUS-00105,2026-03-29,OUT,140880000,VND,CP-00017,DOI TAC MOCK 017,OPERATING_PAYMENT,2516500000,True
TXN-00105-0082,ACC-00105,CUS-00105,2026-03-30,IN,130063000,VND,CP-00018,DOI TAC MOCK 018,SALES_RECEIPT,2646563000,True
TXN-00105-0083,ACC-00105,CUS-00105,2026-03-31,IN,83257000,VND,CP-00019,DOI TAC MOCK 019,SALES_RECEIPT,2729820000,True
TXN-00105-0084,ACC-00105,CUS-00105,2026-04-01,OUT,69664000,VND,CP-00020,DOI TAC MOCK 020,OPERATING_PAYMENT,2660156000,True
TXN-00105-0085,ACC-00105,CUS-00105,2026-04-02,IN,19332000,VND,CP-00021,DOI TAC MOCK 021,SALES_RECEIPT,2679488000,True
TXN-00105-0086,ACC-00105,CUS-00105,2026-04-03,IN,106182000,VND,CP-00022,DOI TAC MOCK 022,SALES_RECEIPT,2785670000,True
TXN-00105-0087,ACC-00105,CUS-00105,2026-04-04,OUT,74367000,VND,CP-00023,DOI TAC MOCK 023,OPERATING_PAYMENT,2711303000,True
TXN-00105-0088,ACC-00105,CUS-00105,2026-04-05,IN,124801000,VND,CP-00024,DOI TAC MOCK 024,SALES_RECEIPT,2836104000,True
TXN-00105-0089,ACC-00105,CUS-00105,2026-04-06,IN,34912000,VND,CP-00025,DOI TAC MOCK 025,SALES_RECEIPT,2871016000,True
TXN-00105-0090,ACC-00105,CUS-00105,2026-04-07,OUT,91534000,VND,CP-00026,DOI TAC MOCK 026,OPERATING_PAYMENT,2779482000,True
TXN-00105-0091,ACC-00105,CUS-00105,2026-04-08,IN,71855000,VND,CP-00027,DOI TAC MOCK 027,SALES_RECEIPT,2851337000,True
TXN-00105-0092,ACC-00105,CUS-00105,2026-04-09,IN,75464000,VND,CP-00028,DOI TAC MOCK 028,SALES_RECEIPT,2926801000,True
TXN-00105-0093,ACC-00105,CUS-00105,2026-04-10,OUT,134449000,VND,CP-00029,DOI TAC MOCK 029,OPERATING_PAYMENT,2792352000,True
TXN-00105-0094,ACC-00105,CUS-00105,2026-04-11,IN,100743000,VND,CP-00030,DOI TAC MOCK 030,SALES_RECEIPT,2893095000,True
TXN-00105-0095,ACC-00105,CUS-00105,2026-04-12,IN,141496000,VND,CP-00031,DOI TAC MOCK 031,SALES_RECEIPT,3034591000,True
TXN-00105-0096,ACC-00105,CUS-00105,2026-04-13,OUT,86340000,VND,CP-00032,DOI TAC MOCK 032,OPERATING_PAYMENT,2948251000,True
TXN-00105-0097,ACC-00105,CUS-00105,2026-04-14,IN,54506000,VND,CP-00033,DOI TAC MOCK 033,SALES_RECEIPT,3002757000,True
TXN-00105-0098,ACC-00105,CUS-00105,2026-04-15,IN,45705000,VND,CP-00034,DOI TAC MOCK 034,SALES_RECEIPT,3048462000,True
TXN-00105-0099,ACC-00105,CUS-00105,2026-04-16,OUT,46121000,VND,CP-00035,DOI TAC MOCK 035,OPERATING_PAYMENT,3002341000,True
TXN-00105-0100,ACC-00105,CUS-00105,2026-04-17,IN,16521000,VND,CP-00036,DOI TAC MOCK 036,SALES_RECEIPT,3018862000,True
TXN-00105-0101,ACC-00105,CUS-00105,2026-04-18,IN,78298000,VND,CP-00037,DOI TAC MOCK 037,SALES_RECEIPT,3097160000,True
TXN-00105-0102,ACC-00105,CUS-00105,2026-04-19,OUT,112299000,VND,CP-00038,DOI TAC MOCK 038,OPERATING_PAYMENT,2984861000,True
